Id,SalePrice
1583,336651.6203911031
1584,232749.2420858854
1585,141132.17089052233
1586,70146.77109017738
1587,101733.36581017199
1588,149400.48786872523
1589,103337.12043321684
1590,132665.43994614438
1591,101278.45743382908
1592,125737.84587866913
1593,122720.70056585877
1594,139879.76387616183
1595,122166.86727403784
1596,241800.9665346392
1597,171148.89913372745
1598,185250.53349662677
1599,166266.5036131108
1600,167959.74212247066
1601,72577.66076449916
1602,112559.1642560034
1603,87781.87099647764
1604,278861.1780929801
1605,242590.45353526177
1606,173080.0795624774
1607,168747.5307407594
1608,214838.3273630152
1609,189654.52655523663
1610,156052.30822539347
1611,146995.1535298689
1612,162720.3535820085
1613,166800.90512853453
1614,121339.50063195263
1615,87554.86633287097
1616,77304.37712758772
1617,88745.40398341321
1618,126028.27846213242
1619,133399.61219349172
1620,170248.03589498173
1621,139491.16657109765
1622,143716.65469960056
1623,291783.38829275983
1624,213968.949570428
1625,122783.90016651242
1626,165978.33338923482
1627,185440.29032538156
1628,267646.0523410565
1629,175259.0248060761
1630,352897.14523907844
1631,212201.9217039966
1632,243433.94572560734
1633,170659.00324208257
1634,186683.1387841853
1635,180453.85559022837
1636,158913.72273544662
1637,189315.50243616485
1638,195034.50903533716
1639,177930.40573828766
1640,262400.0081913052
1641,173967.8465355365
1642,226738.9090817629
1643,225461.6190328588
1644,230751.55478549463
1645,184446.55305926365
1646,159687.6349132143
1647,157428.1120767282
1648,138519.0922352867
1649,140316.89186852146
1650,122050.45825193339
1651,119928.08305568065
1652,95012.60184437499
1653,97594.21620293777
1654,151896.27916876823
1655,150844.91118661602
1656,149313.81972250954
1657,152970.27946224643
1658,148747.00991249547
1659,134781.43309598768
1660,146721.17685343156
1661,454044.82670812774
1662,394016.5227867033
1663,381749.0603969782
1664,434326.3465589334
1665,303600.86795816896
1666,323242.12569861545
1667,360914.2555970192
1668,324937.6611179134
1669,294444.9029689308
1670,332411.68812418974
1671,268738.6550494579
1672,485782.32818531065
1673,285086.8940581275
1674,247220.49360948885
1675,187497.35082438926
1676,190388.89600438334
1677,221801.08971358056
1678,466952.9437817145
1679,403960.82782958774
1680,333872.88341706153
1681,237585.23809605133
1682,296574.0698660258
1683,181264.8700056483
1684,170661.16588895477
1685,173350.46962610987
1686,166684.47174540037
1687,167895.95849726518
1688,185719.80849929914
1689,184494.8310430096
1690,185655.241073043
1691,178088.42373181853
1692,248374.36313966635
1693,171814.83226227076
1694,182257.10218481475
1695,168927.9399989546
1696,273362.365828854
1697,171846.20440394417
1698,352084.15188022953
1699,329570.2866361501
1700,242188.6211920755
1701,266459.3273406269
1702,252219.51835968386
1703,253133.08804347902
1704,283892.47609074286
1705,221632.4327300808
1706,444209.01700504223
1707,222565.46052601325
1708,216414.0772564273
1709,262115.0104463015
1710,218922.52971929655
1711,248666.4430532515
1712,251860.60009019307
1713,268670.7665384382
1714,224738.12490711684
1715,202405.63941663617
1716,179847.68595226976
1717,168923.90877750368
1718,136915.39856676466
1719,204497.11461196752
1720,247038.75851640833
1721,163913.9320956271
1722,128935.63320724534
1723,156924.39868232046
1724,211954.15664064945
1725,237732.05838103167
1726,189020.2485843462
1727,167235.74632843083
1728,177154.41766468852
1729,166219.99961748093
1730,141486.50084143918
1731,124027.02250904236
1732,134366.0523596901
1733,119189.312887691
1734,124819.2544480126
1735,129916.41071008095
1736,118111.67265818227
1737,327664.46397313516
1738,221418.67187099069
1739,284089.91235385137
1740,208418.98964714873
1741,185832.4817202542
1742,173228.04309834552
1743,173194.29419310886
1744,301089.72085235093
1745,231864.92742571174
1746,196922.3390920146
1747,207566.00590041833
1748,222223.37930890842
1749,159067.2607096276
1750,138436.15386029068
1751,234067.32518605047
1752,124634.49237975321
1753,139984.63319091962
1754,200467.11521607096
1755,169956.24505179652
1756,124587.61240416797
1757,121534.04013517707
1758,146904.9796166209
1759,161902.86744500726
1760,166924.12794295594
1761,145994.1980973316
1762,170023.2240424598
1763,165633.69100818544
1764,120913.95202872844
1765,157608.51252949252
1766,168328.34556465578
1767,214003.11791678093
1768,141327.84327426864
1769,171131.75274427372
1770,140896.4688667076
1771,130642.272245104
1772,139704.33362867002
1773,137280.80171242953
1774,133765.19674471064
1775,137696.20241323495
1776,122266.31201926844
1777,117555.27227626626
1778,132449.30103274528
1779,111325.70692250025
1780,172518.22171202675
1781,129657.51970904085
1782,94121.89137679586
1783,138871.10446997895
1784,96189.19498379096
1785,116971.17272801891
1786,137567.49173034698
1787,161558.48939761656
1788,58613.745826020844
1789,86508.10429469336
1790,86791.20420240458
1791,175337.3470324787
1792,157663.90875961425
1793,134711.4787024776
1794,141986.39818833917
1795,138118.03820125107
1796,110272.7947411681
1797,109676.14976809853
1798,123802.11928898544
1799,111013.95861182148
1800,129461.84385556828
1801,130903.59993680824
1802,117650.34870061668
1803,149828.35742269267
1804,142032.29094914877
1805,135793.82476624302
1806,120649.79675166716
1807,134365.5987883487
1808,113425.79317983023
1809,112762.97830602266
1810,140652.96463709776
1811,112412.11954728223
1812,107991.14711340255
1813,121829.95201818389
1814,100966.23477821892
1815,56469.17480440092
1816,96586.8976884135
1817,115775.22610598172
1818,137841.26588389263
1819,119638.34142027503
1820,68815.04381005981
1821,106150.5538818303
1822,144489.55916968192
1823,52304.600231522396
1824,131243.93642819353
1825,127065.87951170011
1826,103493.99649885608
1827,104399.6592278587
1828,138052.02429775437
1829,116807.88017778115
1830,141314.25913793844
1831,151386.38509564762
1832,103227.03400528255
1833,141382.22804025834
1834,122049.2108625598
1835,152998.89549641346
1836,131010.45257122655
1837,96856.50660277958
1838,131426.5486769271
1839,88057.72183152086
1840,167739.86460692476
1841,152395.08130950487
1842,88170.8718004716
1843,135351.0951379376
1844,128414.47485165251
1845,137349.4134575231
1846,152966.18570165575
1847,155279.8825299022
1848,61446.930665920234
1849,104771.15245464032
1850,124867.02702513833
1851,147729.0539458668
1852,127346.54650412741
1853,135368.94864004353
1854,170369.82896613688
1855,138202.0106002814
1856,220682.60574738352
1857,134828.3147529548
1858,142406.78713028855
1859,118495.81709463091
1860,154450.45754982007
1861,115388.27654510147
1862,288656.64640480996
1863,282373.1798052145
1864,282373.1798052145
1865,319444.23137745605
1866,326616.43567950145
1867,235367.22158684133
1868,309521.4975584676
1869,209076.50702421734
1870,219340.67114501158
1871,247479.2488327098
1872,168479.32022020267
1873,242807.9851933438
1874,137588.29330276485
1875,201916.33974921898
1876,192874.56439025133
1877,208403.573883298
1878,199431.0407924721
1879,129954.14870102835
1880,136357.86201652218
1881,237135.85458867782
1882,251762.97007985497
1883,196558.01865188417
1884,210318.72642163935
1885,238821.70159298068
1886,305124.86930869217
1887,203893.74247711137
1888,268576.28920850804
1889,157157.82526758424
1890,129570.98842423077
1891,140458.25953553393
1892,106977.74771858702
1893,132800.1901915374
1894,128453.35638876988
1895,138479.53533020633
1896,121813.06840559575
1897,115706.84324182576
1898,102533.01429154038
1899,138408.84831293326
1900,145621.8146022017
1901,163188.05375856417
1902,138709.8870146408
1903,213713.04954519842
1904,141458.00808868505
1905,184620.90588915203
1906,160634.48818272006
1907,191015.20853645523
1908,110860.57867845958
1909,137717.35595179303
1910,120843.9752906896
1911,203229.65228493157
1912,277235.34529091907
1913,143910.52264305396
1914,55529.456443628806
1915,330252.32166091
1916,69041.72995879813
1917,250457.21249996472
1918,138108.74245257728
1919,168571.53571487172
1920,153969.50332488408
1921,438136.0578612881
1922,320966.0357366886
1923,210137.61319968067
1924,233686.50509054682
1925,209241.20853597688
1926,381996.27682078746
1927,132266.72168731326
1928,159510.972636285
1929,125064.26718623975
1930,123676.1315248831
1931,142215.3649940502
1932,139368.02838494207
1933,168016.32781417863
1934,178315.41426304053
1935,173926.62516389444
1936,186370.8532150011
1937,183318.43637776485
1938,171300.98443656316
1939,250717.8940615739
1940,189074.70231914154
1941,173565.6369725053
1942,191061.3003472637
1943,201252.78588525753
1944,332560.17499631515
1945,372604.0991859866
1946,156374.85199486397
1947,324240.613671119
1948,168420.2188307965
1949,248219.14059312516
1950,184704.40603709948
1951,262076.9415055092
1952,234815.64640426976
1953,166202.48532965206
1954,189432.420045548
1955,131922.26226217303
1956,283296.986042991
1957,159770.40699960032
1958,303419.0106614471
1959,142438.3236083601
1960,116613.74286358141
1961,123394.0977783278
1962,95569.7038803059
1963,100991.57854531589
1964,114103.96121401747
1965,149305.9321405669
1966,147853.85493822524
1967,289043.1520119462
1968,427210.92342311394
1969,385575.6171423121
1970,448868.43630446575
1971,442336.46868698084
1972,365130.169215886
1973,257662.84698119236
1974,317694.15640949714
1975,460409.64380231244
1976,263970.195699456
1977,350689.7194444582
1978,368388.1150072505
1979,332047.506810708
1980,196777.88890035104
1981,337946.2402230991
1982,228764.98869003396
1983,206935.67553075796
1984,166822.28254099147
1985,214464.7584413638
1986,208268.15567073607
1987,175681.3626806643
1988,177666.69852473092
1989,190513.60908808213
1990,215052.51930819466
1991,233141.29015352263
1992,212551.60570301485
1993,172607.06775319335
1994,237624.7826965592
1995,182091.25871003556
1996,248081.0419771347
1997,311507.8921468036
1998,339035.94773266156
1999,254326.37362618142
2000,310022.85299180925
2001,260227.64634171204
2002,244237.9380817056
2003,253481.66125376453
2004,252304.03860110714
2005,218916.30155927685
2006,229498.75371712935
2007,247047.52006661886
2008,203140.09441128565
2009,195304.2604912177
2010,188066.27040759072
2011,140520.32809848303
2012,173268.46400813936
2013,181745.86003385257
2014,188579.32799044825
2015,199344.5555119013
2016,195652.19879779362
2017,203500.97721030551
2018,124064.90511112697
2019,133434.17381457987
2020,112737.62186415472
2021,113930.72325284041
2022,178793.48080495137
2023,151087.2857885038
2024,234047.73848931977
2025,373732.818406877
2026,178872.72899694223
2027,150722.48378308862
2028,150939.3133957947
2029,171661.2666043853
2030,275761.73639364145
2031,219088.1848106071
2032,240981.62981655487
2033,262787.4580569052
2034,164945.68764551176
2035,207348.5005502322
2036,185450.23407514475
2037,188308.69613993439
2038,277394.261184907
2039,198907.38759977318
2040,317429.4879723026
2041,279710.52036556776
2042,202569.260111949
2043,170308.38938215765
2044,161088.87778637203
2045,225715.05246113153
2046,136744.36751971964
2047,145922.7487288591
2048,136089.22153010475
2049,136051.4783400871
2050,174816.73790281822
2051,103456.29369801591
2052,133572.15509280787
2053,145849.36968578756
2054,83591.53518105787
2055,154519.0795639997
2056,133200.4657221526
2057,123046.42326664116
2058,220519.39492960062
2059,132298.98872002668
2060,167123.05834913548
2061,174715.75528411637
2062,135024.52744711764
2063,113385.45523592539
2064,144223.4803094116
2065,115386.80300150385
2066,165456.18866121356
2067,114677.72061653147
2068,137265.79590193217
2069,84540.11444019538
2070,110529.71075708792
2071,92613.21769536038
2072,136127.87721064652
2073,138491.15020214027
2074,186243.23950484747
2075,145612.23406146283
2076,120008.1315334649
2077,151678.1279702812
2078,131262.51998302803
2079,135484.07550835717
2080,118741.10092965445
2081,124620.70021779221
2082,131816.03155332885
2083,141553.96549486637
2084,114160.31673748125
2085,126422.46841568981
2086,102064.22605288094
2087,123523.40308554779
2088,101793.90959281004
2089,85699.47119883187
2090,130070.00305211413
2091,124303.05686656415
2092,129067.79880833316
2093,127222.13092151198
2094,126466.61335826703
2095,147781.76053216023
2096,81940.630328781
2097,97107.6383436077
2098,142360.383932307
2099,58738.94592362773
2100,92304.59450368799
2101,124787.7371841752
2102,133328.9315596344
2103,103978.82208534703
2104,122524.12963074684
2105,122935.16384775391
2106,74046.6004689065
2107,245136.9737405816
2108,119436.21698519256
2109,114395.0759711872
2110,128328.97453339178
2111,143894.88655315075
2112,140780.41022146202
2113,121975.95520109222
2114,107470.96704311279
2115,152898.55300703834
2116,114630.63692586405
2117,146327.25817863992
2118,122723.19492448043
2119,105616.88883663106
2120,113912.35819567903
2121,115442.6999465503
2122,110178.37067814612
2123,86157.31172351084
2124,172486.71838315928
2125,126194.98742089751
2126,156008.45569192935
2127,149118.8014203786
2128,125232.41077363638
2129,100842.47044061344
2130,137028.97008790507
2131,144426.84892699248
2132,123806.06362126187
2133,122214.78331676374
2134,119764.3433636977
2135,99051.79600331048
2136,80159.93781503169
2137,115664.44888160826
2138,136656.75934324277
2139,152880.71573879427
2140,137186.3937149642
2141,131414.8889988536
2142,130737.98706404005
2143,144536.52959412916
2144,118877.04248803311
2145,135554.77428970742
2146,156394.3687122531
2147,146403.46220234892
2148,132287.3911302516
2149,133963.4336815978
2150,232339.66883349066
2151,124648.59416990528
2152,178090.26358194125
2153,162251.80020794465
2154,105631.47540565814
2155,129277.74975254871
2156,236761.807417317
2157,235340.60065839844
2158,238272.28450374395
2159,200898.99787278878
2160,171198.19688016098
2161,244751.51856007657
2162,433854.13758639444
2163,338578.62683763483
2164,232862.37355960562
2165,183084.87796280297
2166,145523.18624412277
2167,210789.57129933566
2168,207658.90316486126
2169,191165.7993717812
2170,221027.6979352989
2171,144220.32164148937
2172,138685.39354161528
2173,157501.4792342691
2174,232310.77427775483
2175,293218.3837664804
2176,325036.3540322946
2177,248578.66783037127
2178,207688.41458670393
2179,144384.77068967285
2180,201911.79907348653
2181,190981.4632701701
2182,219868.20433582368
2183,195033.8332375946
2184,128887.1315331952
2185,117709.89962708681
2186,145494.94089842553
2187,150249.5522520796
2188,149750.34699861947
2189,225387.96710678554
2190,81420.96396821283
2191,84547.62271679567
2192,88628.7332791003
2193,97165.76129159915
2194,100479.76710805034
2195,112545.92854454883
2196,103699.46054031611
2197,117692.16455849024
2198,163828.3548313386
2199,171045.00888716403
2200,134834.50693011942
2201,127563.70902108148
2202,188904.6797186324
2203,147071.93354795818
2204,174539.72980066025
2205,117302.70215272886
2206,145208.67019829317
2207,191827.92831214733
2208,233610.25903982203
2209,202644.10447181293
2210,116950.21529162893
2211,113599.36985591025
2212,115197.51090759922
2213,103273.44724388696
2214,133419.18094832686
2215,101938.88400335461
2216,141909.25078884957
2217,66276.67741709806
2218,68476.1091669138
2219,60895.3231679204
2220,71117.30036456726
2221,331498.22697163495
2222,264463.20943651197
2223,309509.44551550754
2224,212221.18841355102
2225,125770.66570404572
2226,180671.8776643112
2227,203960.5144214202
2228,275148.7528511591
2229,244012.80397194187
2230,157145.8102911661
2231,207461.3151996636
2232,181926.1456590046
2233,176491.6417924695
2234,232425.0229849662
2235,207036.17496006965
2236,280254.8964762226
2237,365313.0604554058
2238,202540.08584957622
2239,110143.17083691787
2240,161350.82238902414
2241,148703.33605159677
2242,128556.47354795488
2243,122064.14025738012
2244,98869.99722065347
2245,92703.99846336742
2246,143536.41335125928
2247,106257.97644654458
2248,126468.63792012213
2249,124319.7180524333
2250,131736.52754640716
2251,114191.09845728528
2252,170273.82557385726
2253,150995.73678747946
2254,173583.2730732392
2255,189204.72596857738
2256,180189.2508226749
2257,198355.695644697
2258,167703.25724099737
2259,178851.50972157283
2260,158265.79816673946
2261,179466.69410968194
2262,203239.13277626567
2263,343921.0742657545
2264,431125.18835570157
2265,158007.08817663675
2266,296847.74689896853
2267,357461.06012081454
2268,368377.87262715684
2269,161138.90925062358
2270,179338.6346792522
2271,231578.81031459913
2272,198164.77526733733
2273,162468.50290298875
2274,177775.20539413727
2275,165345.06769385695
2276,182636.51142021458
2277,183770.98797339166
2278,145696.61628598854
2279,121275.31772288312
2280,119443.62543891776
2281,177319.6542396955
2282,183775.67353001985
2283,98611.51799822137
2284,110011.16656339377
2285,145122.32489224387
2286,128702.93264995185
2287,337610.0482998609
2288,274980.52585456247
2289,399947.54811524955
2290,456760.1168365523
2291,316889.580871451
2292,423236.511985386
2293,464561.8557039636
2294,425018.32516640966
2295,446232.4801333516
2296,290740.6540784169
2297,312530.474515019
2298,306924.6008793437
2299,378598.9917900584
2300,330276.7655410601
2301,261821.23290520965
2302,238147.80362445733
2303,247357.11305242157
2304,241621.25078372107
2305,185119.63657052905
2306,184511.49853030473
2307,189672.98603439506
2308,220109.15637428052
2309,281143.8339185142
2310,210491.2590336761
2311,195549.51200157637
2312,176735.55016586647
2313,174776.92908996087
2314,168706.93638016036
2315,174494.27019102295
2316,185463.43343229237
2317,182142.62545668942
2318,177247.60058961972
2319,176483.56935830432
2320,181451.61868880974
2321,235769.79735203786
2322,167440.84147187692
2323,180518.59165842846
2324,167189.00826840205
2325,222410.75069318234
2326,168317.04926411054
2327,211937.70981905257
2328,223920.71616889318
2329,185075.10977344337
2330,178057.79570987547
2331,365194.46109035914
2332,418939.5057367091
2333,327058.8758225369
2334,254231.40888503625
2335,271091.3640075339
2336,330546.1866310798
2337,207916.86057472735
2338,272978.1422836902
2339,227590.41431638814
2340,385190.35126589594
2341,225551.58223054186
2342,237694.17503314684
2343,227901.6437739428
2344,221057.41482357413
2345,242295.83503402417
2346,209972.44673805413
2347,202282.91085141664
2348,231243.40554257008
2349,168921.50720832153
2350,273415.9720393111
2351,261668.2937370047
2352,248119.8096763999
2353,217890.65471055786
2354,134846.58559162013
2355,149500.94937815648
2356,148128.47712932518
2357,201264.88866185505
2358,195630.66430903334
2359,123162.3052714097
2360,120378.98638802145
2361,143564.09568430265
2362,273318.207133658
2363,139153.32800378115
2364,147472.4417535089
2365,220181.50681390738
2366,178997.20580875344
2367,222074.7688735846
2368,211156.32066089436
2369,224880.4682582606
2370,171383.8553883162
2371,172513.48624697982
2372,186279.65774929483
2373,271411.7346704463
2374,298674.80783280596
2375,245911.6075855539
2376,278760.46103138
2377,334539.2431899717
2378,147141.92581581217
2379,193056.72160373014
2380,145964.09479967438
2381,163093.45357916606
2382,190229.56490395495
2383,208335.90648052492
2384,243895.95930918108
2385,159801.91047404794
2386,139278.59834654877
2387,135277.97736772415
2388,93271.32330309092
2389,124021.45715926477
2390,143320.11774208772
2391,134283.98571218282
2392,114139.72012947849
2393,162343.2297969907
2394,147395.94667011403
2395,199224.00681865565
2396,150662.10678224705
2397,212443.86862443082
2398,125399.00650236169
2399,58152.34826123604
2400,57169.32002547123
2401,111404.31255770146
2402,137802.39951330624
2403,133310.8143376706
2404,150463.2405126599
2405,162670.41945122628
2406,137253.04915708082
2407,127836.04208166128
2408,139987.2507092888
2409,129355.14418149418
2410,158405.81242322177
2411,124949.5909667351
2412,154500.41711423866
2413,135389.92637458062
2414,136476.13420348542
2415,129435.78209446819
2416,124126.76179987994
2417,132141.81435327308
2418,128382.85274587713
2419,131835.0697924285
2420,126742.15203875446
2421,147760.9951710349
2422,117488.55315721635
2423,124739.970987993
2424,148186.0663050981
2425,191015.42136674406
2426,131324.72489260742
2427,131953.47978055885
2428,171968.18303485014
2429,118391.37241677992
2430,131846.55512993693
2431,112332.7738979872
2432,138298.6354469171
2433,145863.2777895142
2434,140571.69367810406
2435,151525.41689842404
2436,105689.87605849389
2437,107977.37089502861
2438,122254.79540347852
2439,109963.71145438409
2440,124066.56114811318
2441,96582.98358145614
2442,99703.31267199223
2443,117215.49026426979
2444,125130.32302207185
2445,87322.56050702634
2446,127734.71711381245
2447,174259.7992716392
2448,132022.81421301106
2449,109490.533005672
2450,146793.47996844936
2451,124450.01462687588
2452,208407.5821063096
2453,95241.26327071435
2454,112490.32683567966
2455,111683.59038409128
2456,133792.6457507416
2457,117490.72745623378
2458,110311.8497016152
2459,113145.06271000888
2460,144922.76461015127
2461,119757.67299706671
2462,136725.0990917241
2463,123389.88945811076
2464,168446.7367818561
2465,135016.0771163483
2466,118611.39566644195
2467,145340.36219602815
2468,84299.1532136633
2469,89091.65163018307
2470,184062.1469157351
2471,192611.94581043022
2472,162329.0248896501
2473,124024.3085957471
2474,93436.77489860583
2475,226849.68365585824
2476,113706.66239123965
2477,131213.85588212163
2478,153902.3596724546
2479,109933.39125452946
2480,142719.67786339266
2481,122364.51039272988
2482,133925.83924054276
2483,112617.85735796856
2484,126028.05332543506
2485,127902.52547421321
2486,158599.9663216981
2487,180557.3385659209
2488,153014.68631631465
2489,146256.985646596
2490,150813.7693434919
2491,86131.63957513764
2492,176260.1043174478
2493,140176.54820591217
2494,157928.98654009937
2495,94130.57366277915
2496,233381.0777654082
2497,145243.88064207888
2498,116741.09875203406
2499,86235.03620118821
2500,129063.68592540889
2501,137688.98445005523
2502,148726.20752279926
2503,107070.1675980089
2504,181346.306946777
2505,217975.03799138518
2506,256323.29614151007
2507,307434.7319528957
2508,255187.7208075017
2509,219066.42820764834
2510,222390.67208627507
2511,183751.2344928928
2512,214778.0110876357
2513,218189.50880126012
2514,219764.7205099973
2515,147641.98185987872
2516,160508.3253105121
2517,137925.58909371612
2518,149155.92380306858
2519,223509.81144777377
2520,208047.61332997345
2521,188621.96959786123
2522,220892.3825393439
2523,122220.69932670801
2524,137208.6154201897
2525,145359.4775604278
2526,139211.32027164512
2527,113362.77521125067
2528,122617.18728856051
2529,131298.24004308466
2530,109615.98055990791
2531,261172.24227828687
2532,228126.38770280348
2533,196745.08890755553
2534,237566.90851142918
2535,317270.74734035146
2536,224514.60482116597
2537,222692.26228530778
2538,183933.53536132709
2539,187651.8144165773
2540,174993.14442639708
2541,179018.01474996636
2542,164232.758836637
2543,126501.23408190982
2544,125421.68876218572
2545,138942.28214902108
2546,133721.826413516
2547,134786.25689458265
2548,155991.66718163432
2549,165191.56020644587
2550,261237.8982013119
2551,141029.5890023651
2552,124225.53591208675
2553,81619.33190331314
2554,115008.50336322228
2555,108095.46808387381
2556,104275.93652075052
2557,114652.09070865615
2558,164069.69577429342
2559,135211.25115977245
2560,129498.60526686994
2561,137714.80324325364
2562,116847.8455160224
2563,145976.8001255826
2564,185146.84409103438
2565,116817.06791323633
2566,157946.65394831693
2567,134976.61008197555
2568,187957.05858812705
2569,195449.98651271692
2570,113455.12108429412
2571,175279.078233666
2572,154438.10479437353
2573,221894.88209945735
2574,252676.06826211823
2575,123772.82334011058
2576,133624.03766680846
2577,152304.26461153754
2578,91023.56011883968
2579,76694.0282291348
2580,129350.73744893844
2581,125271.75578583924
2582,106358.88020630603
2583,268239.17249896965
2584,165777.29813250658
2585,177175.6593472808
2586,213671.71640644205
2587,195744.20514423714
2588,147913.73553099716
2589,142688.4875806325
2590,213905.85125165494
2591,214925.39588406507
2592,226427.79856206116
2593,257541.21969089782
2594,179300.2407791357
2595,198217.97017945384
2596,332495.2257693736
2597,181724.0701440789
2598,284237.00443492393
2599,298135.5954811989
2600,131544.75204010948
2601,141738.12940169725
2602,83884.21179300568
2603,93515.20096970197
2604,88834.77644532462
2605,80547.92901534615
2606,145559.79476149596
2607,190732.48338502468
2608,195244.04297078127
2609,162319.56383775672
2610,112549.34506438661
2611,134400.74891695226
2612,153023.7214909942
2613,130229.41232896189
2614,128852.16066157511
2615,154965.85114096833
2616,140557.9604923554
2617,167327.64433416072
2618,184100.1976515868
2619,212896.73671620956
2620,186019.40330202554
2621,180726.05315827765
2622,186484.00076378084
2623,249114.8155505018
2624,310688.7858824941
2625,304600.2294364647
2626,171202.60010121486
2627,165820.98557400427
2628,448846.42739000946
2629,529962.107912097
2630,331405.2561606597
2631,466275.9012150872
2632,443603.9898240096
2633,316742.5501634511
2634,390424.10570485494
2635,154417.11961973557
2636,181076.54673604682
2637,165803.03451710535
2638,252764.68086665616
2639,183918.57682293866
2640,154273.47282804796
2641,107934.82675736978
2642,188296.1131297809
2643,100966.95988549302
2644,130880.06326468781
2645,98253.94061695783
2646,92531.06644695577
2647,100993.3284164389
2648,140256.95593663142
2649,144675.40988027802
2650,145503.67922586645
2651,148443.69897722045
2652,440000.7842173006
2653,246855.18220127618
2654,252806.44991910754
2655,365075.8960844195
2656,289792.8387208051
2657,336728.47825233365
2658,288026.4803067739
2659,295291.72472980927
2660,340311.4704622804
2661,321813.9444638891
2662,328480.5800992416
2663,264351.10974374553
2664,280294.92222153774
2665,317549.52849830943
2666,289324.81273628626
2667,167378.07906484665
2668,176308.11872737005
2669,176425.55721891482
2670,274434.23166810744
2671,177861.3980981277
2672,189931.79866192487
2673,203878.2175616961
2674,193320.1180854103
2675,164201.96454569846
2676,182427.65891335782
2677,192688.30865095518
2678,252400.41267769586
2679,260967.78737904638
2680,270896.55902945856
2681,421482.89738054003
2682,325847.51030065306
2683,518611.03658686223
2684,318019.1488654186
2685,334359.50036187225
2686,260222.5637146855
2687,317326.8203209535
2688,224992.95308018103
2689,201491.1208743883
2690,464777.4898964896
2691,191162.38671004196
2692,135986.09640497476
2693,195217.86914950557
2694,133528.87578062774
2695,193258.44273388837
2696,181339.89514362783
2697,191132.7465448618
2698,196926.18321317702
2699,178489.69759977036
2700,161575.8830323317
2701,147716.35850794494
2702,114479.48940250928
2703,118253.1544059688
2704,138045.68793540433
2705,124515.09474606779
2706,116067.5618336168
2707,127062.47294152889
2708,135567.59326385945
2709,105623.13057113922
2710,123241.68945065416
2711,284190.11456073576
2712,363590.55938071245
2713,167736.99335333362
2714,150446.98790532036
2715,173169.0200028707
2716,152011.04977063142
2717,175847.20949502205
2718,228330.63255515686
2719,156175.10293968848
2720,171153.7395256399
2721,141005.26516350784
2722,158089.51880271215
2723,140779.8637829829
2724,131040.19549021563
2725,135797.23394035452
2726,145163.24764010042
2727,167316.4618795688
2728,166910.42336301308
2729,146274.87339116502
2730,144856.99783860758
2731,122780.2562543076
2732,122438.21599974475
2733,155764.4575498458
2734,144594.63075776232
